      1.369565e-03,       6.800228e-03,       2.138279e-02
      1.328025e-03,       6.852163e-03,       2.150646e-02
      1.378634e-03,       7.100005e-03,       2.206973e-02
      1.364429e-03,       6.940637e-03,       2.240259e-02
      1.319032e-03,       6.898090e-03,       2.150673e-02
      1.307464e-03,       6.723603e-03,       2.065968e-02
      1.386435e-03,       7.026065e-03,       2.188805e-02
