      1.365658e+01,       1.246478e+02,       7.001788e+02
      1.540005e+01,       4.043826e+02,       7.205297e+02
      1.463317e+01,       3.256522e+02,       7.193955e+02
      1.374711e+01,       3.472160e+02,       6.549216e+02
